,Release,Calendar Gross,Max Theaters,Total Gross,Release Date,Distributor,URL,Budget,Genres,MPAA,Rating,Votes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
tt1423995,Stone,"$1,810,078",125,"$1,810,078",Oct 8,"Overture Films

",https://www.boxofficemojo.com/release/rl846366209/,22000000,Drama Thriller,R,5.4,40061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1424381,Predators,"$52,000,688","2,669","$52,000,688",Jul 9,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2926282241/,40000000,Action Adventure Sci-Fi Thriller,R,6.4,209260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1425922,Black Nativity,"$13,859","1,525","$7,018,189",Nov 27,"Fox Searchlight Pictures

",https://www.boxofficemojo.com/release/rl2554824193/,17500000,Drama Family Music Musical,PG,4.6,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1428538,Hansel & Gretel: Witch Hunters,"$55,703,475","3,375","$55,703,475",Jan 25,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl139888129/,50000000,Action Fantasy Horror,R,6.1,192579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1430132,The Wolverine,"$132,556,852","3,924","$132,556,852",Jul 26,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl3246097921/,120000000,Action Adventure Sci-Fi,PG-13,6.7,423733,"$73,313,850","$30,672,320","$12,046,986","$6,562,520","$3,513,206","$2,553,657","$998,325","$765,938","$608,371","$373,285","$257,517","$260,112","$215,260","$142,313","$95,846",-,-58.2%,-60.7%,-45.5%,-46.5%,-27.3%,-60.9%,-23.3%,-20.6%,-38.6%,-31%,+1%,-17.2%,-33.9%,-32.7%,"3,924","3,785","2,867","1,715","1,449",988,698,540,462,329,241,227,207,164,119,-,-139,-918,"-1,152",-266,-461,-290,-158,-78,-133,-88,-14,-20,-43,-45,"$18,683","$8,103","$4,201","$3,826","$2,424","$2,584","$1,430","$1,418","$1,316","$1,134","$1,068","$1,145","$1,039",$867,$805
tt1430612,Brick Mansions,"$20,396,829","2,647","$20,396,829",Apr 25,"Relativity Media

",https://www.boxofficemojo.com/release/rl642352641/,28000000,Action Crime Thriller,PG-13,5.7,39523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1430615,Big Miracle,"$20,157,300","2,133","$20,157,300",Feb 3,"Universal Pictures

",https://www.boxofficemojo.com/release/rl492865025/,40000000,Biography Drama Family Romance,PG,6.5,18498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1430626,The Pirates! Band of Misfits,"$31,051,126","3,358","$31,051,126",Apr 27,"Sony Pictures Entertainment (SPE)

",https://www.boxofficemojo.com/release/rl4050159105/,55000000,Adventure Animation Comedy Family,PG,6.7,44286,"$13,163,459","$6,740,099","$4,007,946","$2,292,800","$1,725,478","$903,112","$216,061","$149,297","$107,794","$553,178","$432,793","$317,986","$214,920","$159,471","$66,732",-,-48.8%,-40.5%,-42.8%,-24.7%,-47.7%,-76.1%,-30.9%,-27.8%,+413.2%,-21.8%,-26.5%,-32.4%,-25.8%,-58.2%,"3,358","3,358","3,079","1,840",884,585,317,149,115,284,257,232,189,151,112,-,-,-279,"-1,239",-956,-299,-268,-168,-34,+169,-27,-25,-43,-38,-39,"$3,920","$2,007","$1,301","$1,246","$1,951","$1,543",$681,"$1,001",$937,"$1,947","$1,684","$1,370","$1,137","$1,056",$595
tt1431045,Deadpool,"$363,070,709","3,856","$363,070,709",Feb 12,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2588706305/,58000000,Action Adventure Comedy Sci-Fi,R,8.0,885665,"$180,394,887","$73,744,122","$40,619,123","$22,519,293","$15,663,958","$11,532,583","$7,134,968","$4,715,805","$2,788,510","$1,338,694","$942,432","$567,891","$355,913","$279,995","$183,479",-,-59.1%,-44.9%,-44.6%,-30.4%,-26.4%,-38.1%,-33.9%,-40.9%,-52%,-29.6%,-39.7%,-37.3%,-21.3%,-34.5%,"3,558","3,722","3,856","3,624","3,331","2,924","2,336","1,968","1,435",791,594,409,335,262,192,-,+164,+134,-232,-293,-407,-588,-368,-533,-644,-197,-185,-74,-73,-70,"$50,701","$19,813","$10,534","$6,213","$4,702","$3,944","$3,054","$2,396","$1,943","$1,692","$1,586","$1,388","$1,062","$1,068",$955
tt1431181,Another Year,"$2,989,252",236,"$3,205,706",Dec 29,"Sony Pictures Classics

",https://www.boxofficemojo.com/release/rl323126785/,8000000,Comedy Drama,PG-13,7.3,27543,"$52,785","$163,669","$121,835","$167,732","$287,118","$408,878","$623,211","$455,750","$317,492","$217,458","$124,368","$98,710","$58,515","$47,778","$25,956",-,+210.1%,-25.6%,+37.7%,+71.2%,+42.4%,+52.4%,-26.9%,-30.3%,-31.5%,-42.8%,-20.6%,-40.7%,-18.3%,-45.7%,6,6,7,13,45,91,236,174,121,107,66,55,48,36,24,-,-,+1,+6,+32,+46,+145,-62,-53,-14,-41,-11,-7,-12,-12,"$8,797","$27,278","$17,405","$12,902","$6,380","$4,493","$2,640","$2,619","$2,623","$2,032","$1,884","$1,794","$1,219","$1,327","$1,081"
tt1433108,Faster,"$440,154","2,470","$23,240,020",Nov 24,"CBS Films

",https://www.boxofficemojo.com/release/rl844334593/,24000000,Action Crime Drama Thriller,R,6.4,99237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1433822,The Apparition,"$4,936,819",810,"$4,936,819",Aug 24,"Warner Bros.

",https://www.boxofficemojo.com/release/rl1698858497/,17000000,Horror Thriller,PG-13,4.1,18728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1436562,Rio,"$143,619,709","3,842","$143,619,809",Apr 15,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl292324865/,90000000,Adventure Animation Comedy Crime Family Musical,PG,6.9,203132,"$54,483,241","$34,743,674","$17,475,053","$10,266,072","$10,028,511","$6,044,623","$2,910,603","$1,158,851","$1,096,663","$893,592","$931,565","$836,211","$740,548","$666,034","$561,662",-,-36.2%,-49.7%,-41.3%,-2.3%,-39.7%,-51.8%,-60.2%,-5.4%,-18.5%,+4.2%,-10.2%,-11.4%,-10.1%,-15.7%,"3,826","3,842","3,708","3,258","2,929","1,606","1,672",691,527,408,344,308,272,241,210,-,+16,-134,-450,-329,"-1,323",+66,-981,-164,-119,-64,-36,-36,-31,-31,"$14,240","$9,043","$4,712","$3,151","$3,423","$3,763","$1,740","$1,677","$2,080","$2,190","$2,708","$2,714","$2,722","$2,763","$2,674"
tt1438176,Fright Night,"$18,302,607","3,114","$18,302,607",Aug 19,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl693470721/,30000000,Comedy Horror,R,6.3,98453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1438254,Charlie St. Cloud,"$31,162,545","2,725","$31,162,545",Jul 30,"Universal Pictures

",https://www.boxofficemojo.com/release/rl424379905/,44000000,Drama Fantasy Romance,PG-13,6.4,57946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1440129,Battleship,"$65,422,625","3,702","$65,422,625",May 18,"Universal Pictures

",https://www.boxofficemojo.com/release/rl3259336193/,209000000,Action Adventure Sci-Fi Thriller,PG-13,5.8,233947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1440728,The American,"$35,606,376","2,833","$35,606,376",Sep 1,"Focus Features

",https://www.boxofficemojo.com/release/rl2873329153/,20000000,Crime Drama Thriller,R,6.3,90785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1441395,Under the Skin,"$2,614,251",176,"$2,614,251",Apr 4,"A24

",https://www.boxofficemojo.com/release/rl4202071553/,13300000,Drama Horror Sci-Fi Thriller,R,6.3,126815,"$190,997","$427,871","$639,552","$410,587","$270,416","$207,815","$126,544","$92,790","$52,117","$39,658","$18,789","$30,067","$31,254","$17,327","$16,444",-,+124%,+49.5%,-35.8%,-34.1%,-23.1%,-39.1%,-26.7%,-43.8%,-23.9%,-52.6%,+60%,+3.9%,-44.6%,-5.1%,4,54,176,158,125,93,56,32,28,28,16,16,14,12,9,-,+50,+122,-18,-33,-32,-37,-24,-4,-,-12,-,-2,-2,-3,"$47,749","$7,923","$3,633","$2,598","$2,163","$2,234","$2,259","$2,899","$1,861","$1,416","$1,174","$1,879","$2,232","$1,443","$1,827"
tt1446192,Rise of the Guardians,"$12,075,099","3,672","$103,412,758",Nov 21,"DreamWorks

",https://www.boxofficemojo.com/release/rl2304214529/,145000000,Action Adventure Animation Comedy Family Fantasy Sci-Fi,PG,7.3,153903,"$8,567,625","$26,879,628","$15,926,321","$12,568,249","$9,852,407","$11,452,900","$9,304,954","$3,133,009","$1,251,270","$905,166","$450,225","$319,870","$347,951","$687,372","$449,603",-,+213.7%,-40.7%,-21.1%,-21.6%,+16.2%,-18.8%,-66.3%,-60.1%,-27.7%,-50.3%,-29%,+8.8%,+97.5%,-34.6%,"3,653","3,653","3,672","3,639","3,387","2,055","2,055","1,507",905,474,305,307,338,338,305,-,-,+19,-33,-252,"-1,332",-,-548,-602,-431,-169,+2,+31,-,-33,"$2,345","$7,358","$4,337","$3,453","$2,908","$5,573","$4,527","$2,078","$1,382","$1,909","$1,476","$1,041","$1,029","$2,033","$1,474"
tt1446714,Prometheus,"$126,477,084","3,442","$126,477,084",Jun 8,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl1063945729/,130000000,Adventure Mystery Sci-Fi,R,7.0,562131,"$68,658,127","$29,888,553","$14,790,168","$7,237,926","$2,753,987","$1,474,333","$514,825","$341,199","$278,143","$182,068","$120,466","$90,718","$70,170","$43,033","$33,368",-,-56.5%,-50.5%,-51.1%,-62%,-46.5%,-65.1%,-33.7%,-18.5%,-34.5%,-33.8%,-24.7%,-22.7%,-38.7%,-22.5%,"3,396","3,442","2,862","1,252","1,105",559,312,229,198,141,101,91,55,48,34,-,+46,-580,"-1,610",-147,-546,-247,-83,-31,-57,-40,-10,-36,-7,-14,"$20,217","$8,683","$5,167","$5,781","$2,492","$2,637","$1,650","$1,489","$1,404","$1,291","$1,192",$996,"$1,275",$896,$981
tt1448755,Killer Elite,"$25,124,966","2,986","$25,124,966",Sep 23,"Open Road Films (II)

",https://www.boxofficemojo.com/release/rl1885111809/,70000000,Action Thriller,R,6.4,122578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1449283,Winnie the Pooh,"$26,692,846","2,405","$26,692,846",Jul 15,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl2373682689/,30000000,Adventure Animation Comedy Family Musical,,7.2,21409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1454029,The Help,"$227,581","3,014","$169,708,112",Aug 10,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl626624001/,25000000,Drama,PG-13,8.0,421124,"$9,873,826","$41,448,344","$30,975,135","$22,093,248","$24,011,105","$12,525,096","$9,117,348","$6,312,926","$4,350,287","$3,010,973","$1,758,548","$1,031,565","$586,260","$493,581","$345,688",-,+319.8%,-25.3%,-28.7%,+8.7%,-47.8%,-27.2%,-30.8%,-31.1%,-30.8%,-41.6%,-41.3%,-43.2%,-15.8%,-30%,"2,511","2,534","2,690","2,778","2,843","2,935","3,014","2,695","2,505","2,064","1,267",776,450,358,278,-,+23,+156,+88,+65,+92,+79,-319,-190,-441,-797,-491,-326,-92,-80,"$3,932","$16,356","$11,514","$7,952","$8,445","$4,267","$3,024","$2,342","$1,736","$1,458","$1,387","$1,329","$1,302","$1,378","$1,243"
tt1454468,Gravity,"$19,231,476","3,820","$274,092,705",Oct 4,"Warner Bros.

",https://www.boxofficemojo.com/release/rl89622017/,100000000,Drama Sci-Fi Thriller,PG-13,7.7,758068,"$79,134,919","$60,401,211","$39,978,231","$26,551,652","$16,648,479","$11,561,122","$7,921,990","$4,945,257","$3,132,393","$1,758,354","$1,102,177","$949,619","$1,059,022","$661,278","$604,965",-,-23.7%,-33.8%,-33.6%,-37.3%,-30.6%,-31.5%,-37.6%,-36.7%,-43.9%,-37.3%,-13.8%,+11.5%,-37.6%,-8.5%,"3,575","3,660","3,820","3,707","3,024","2,720","1,845","1,016","1,016",900,503,302,175,165,155,-,+85,+160,-113,-683,-304,-875,-829,-,-116,-397,-201,-127,-10,-10,"$22,135","$16,503","$10,465","$7,162","$5,505","$4,250","$4,293","$4,867","$3,083","$1,953","$2,191","$3,144","$6,051","$4,007","$3,903"
tt1457767,The Conjuring,"$137,400,141","3,115","$137,400,141",Jul 19,"Warner Bros.

",https://www.boxofficemojo.com/release/rl3830089217/,20000000,Horror Mystery Thriller,R,7.5,432316,"$61,736,628","$33,193,125","$19,115,153","$9,907,964","$5,657,838","$2,862,202","$1,990,748","$939,886","$804,054","$563,165","$273,403","$162,295","$94,948","$58,258","$40,474",-,-46.2%,-42.4%,-48.2%,-42.9%,-49.4%,-30.4%,-52.8%,-14.5%,-30%,-51.5%,-40.6%,-41.5%,-38.6%,-30.5%,"2,903","3,022","2,650","2,650","2,001","1,355",903,716,676,561,338,202,145,113,100,-,+119,-372,-,-649,-646,-452,-187,-40,-115,-223,-136,-57,-32,-13,"$21,266","$10,983","$7,213","$3,738","$2,827","$2,112","$2,204","$1,312","$1,189","$1,003",$808,$803,$654,$515,$404
tt1458169,Kidnap,"$30,971,040","2,418","$30,971,040",Aug 4,"Aviron Pictures

",https://www.boxofficemojo.com/release/rl257721857/,21000000,Action Crime Drama Thriller,R,5.9,33087,"$14,169,283","$7,396,400","$4,103,655","$2,073,530","$2,258,247","$299,767","$164,721","$58,072","$19,537","$73,706","$41,577","$26,188","$15,635","$10,163","$7,626",-,-47.8%,-44.5%,-49.5%,+8.9%,-86.7%,-45.1%,-64.7%,-66.4%,+277.3%,-43.6%,-37%,-40.3%,-35%,-25%,"2,378","2,418","2,345","1,693","1,689",918,506,134,68,77,61,32,27,14,10,-,+40,-73,-652,-4,-771,-412,-372,-66,+9,-16,-29,-5,-13,-4,"$5,958","$3,058","$1,749","$1,224","$1,337",$326,$325,$433,$287,$957,$681,$818,$579,$725,$762
tt1458175,The Next Three Days,"$46,412","2,564","$21,148,651",Nov 19,"Lionsgate

",https://www.boxofficemojo.com/release/rl677873153/,30000000,Action Crime Drama Romance Thriller,PG-13,7.4,179475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1462041,Dream House,"$21,302,340","2,664","$21,302,340",Sep 30,"Universal Pictures

",https://www.boxofficemojo.com/release/rl3192817153/,50000000,Drama Mystery Thriller,PG-13,6.0,62788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1462054,Letters to God,"$2,848,578",897,"$2,848,578",Apr 9,"Vivendi Entertainment

",https://www.boxofficemojo.com/release/rl1381926401/,3000000,Drama Family,PG,6.3,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1464174,"Big Mommas: Like Father, Like Son","$37,915,414","2,821","$37,915,414",Feb 18,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl21464577/,32000000,Action Comedy Crime,PG-13,4.4,25120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1464540,I Am Number Four,"$55,100,437","3,156","$55,100,437",Feb 18,"Walt Disney Studios Motion Pictures

",https://www.boxofficemojo.com/release/rl3428353537/,60000000,Action Adventure Sci-Fi Thriller,PG-13,6.1,225568,"$26,707,814","$14,030,602","$7,456,993","$3,406,381","$1,388,835","$677,177","$281,579","$137,276","$102,999","$270,589","$183,423","$106,120","$84,897","$204,659","$61,093",-,-47.5%,-46.9%,-54.3%,-59.2%,-51.2%,-58.4%,-51.2%,-25%,+162.7%,-32.2%,-42.1%,-20%,+141.1%,-70.1%,"3,154","3,156","2,903","2,005",955,512,270,145,80,179,179,146,102,96,42,-,+2,-253,-898,"-1,050",-443,-242,-125,-65,+99,-,-33,-44,-6,-54,"$8,467","$4,445","$2,568","$1,698","$1,454","$1,322","$1,042",$946,"$1,287","$1,511","$1,024",$726,$832,"$2,131","$1,454"
tt1469304,Baywatch,"$58,060,186","3,647","$58,060,186",May 25,"Paramount Pictures

",https://www.boxofficemojo.com/release/rl595559937/,69000000,Action Comedy Crime,R,5.5,157067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1470020,Redemption Road,"$29,384",26,"$29,384",Aug 26,"Freestyle Releasing

",https://www.boxofficemojo.com/release/rl1835894273/,2300000,Drama,PG-13,5.7,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1470023,MacGruber,"$8,525,600","2,551","$8,525,600",May 21,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1516275201/,10000000,Action Comedy,R,5.5,41991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1470827,Monsters,"$237,301",25,"$237,301",Oct 29,"Magnolia Pictures

",https://www.boxofficemojo.com/release/rl1902478849/,500000,Adventure Drama Romance Sci-Fi Thriller,R,6.4,86890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1473832,Bridget Jones's Baby,"$24,252,420","2,930","$24,252,420",Sep 16,"Universal Pictures

",https://www.boxofficemojo.com/release/rl1987872257/,35000000,Comedy Drama Romance,R,6.5,66794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1477076,Saw: The Final Chapter,"$45,710,178","2,808","$45,710,178",Oct 29,"Lionsgate

",https://www.boxofficemojo.com/release/rl2406450689/,20000000,Horror Mystery,R,5.6,89031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1478338,Bridesmaids,"$169,106,725","2,958","$169,106,725",May 13,"Universal Pictures

",https://www.boxofficemojo.com/release/rl2000848385/,32500000,Comedy Romance,R,6.8,263837,"$38,459,240","$30,147,315","$26,519,800","$18,623,220","$15,603,415","$11,934,035","$8,087,340","$6,139,380","$4,093,630","$2,899,510","$2,091,100","$1,345,680","$865,710","$571,340","$440,490",-,-21.6%,-12%,-29.8%,-16.2%,-23.5%,-32.2%,-24.1%,-33.3%,-29.2%,-27.9%,-35.6%,-35.7%,-34%,-22.9%,"2,918","2,937","2,958","2,919","2,922","2,573","1,590","1,389","1,102",872,680,484,374,285,244,-,+19,+21,-39,+3,-349,-983,-201,-287,-230,-192,-196,-110,-89,-41,"$13,180","$10,264","$8,965","$6,380","$5,339","$4,638","$5,086","$4,420","$3,714","$3,325","$3,075","$2,780","$2,314","$2,004","$1,805"
tt1478839,The Art of Racing in the Rain,"$26,395,642","2,765","$26,395,642",Aug 9,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl2668004865/,18000000,Comedy Drama Romance Sport,PG,7.6,22584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1478964,Attack the Block,"$1,024,175",66,"$1,024,175",Jul 29,"Screen Gems

",https://www.boxofficemojo.com/release/rl3561129473/,13000000,Action Adventure Comedy Sci-Fi Thriller,R,6.6,98516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1482459,The Lorax,"$214,030,500","3,769","$214,030,500",Mar 2,"Universal Pictures

",https://www.boxofficemojo.com/release/rl2858518017/,70000000,Adventure Animation Comedy Drama Family Fantasy Musical,PG,6.4,96926,"$82,878,830","$52,744,185","$28,606,995","$17,317,790","$11,626,550","$8,288,280","$3,790,635","$2,334,415","$1,019,965","$552,045","$573,040","$631,040","$781,890","$544,995","$539,215",-,-36.4%,-45.8%,-39.5%,-32.9%,-28.7%,-54.3%,-38.4%,-56.3%,-45.9%,+3.8%,+10.1%,+23.9%,-30.3%,-1.1%,"3,729","3,746","3,769","3,677","3,075","3,003","2,112","1,583",883,521,455,379,390,315,290,-,+17,+23,-92,-602,-72,-891,-529,-700,-362,-66,-76,+11,-75,-25,"$22,225","$14,080","$7,590","$4,709","$3,780","$2,760","$1,794","$1,474","$1,155","$1,059","$1,259","$1,665","$2,004","$1,730","$1,859"
tt1483013,Oblivion,"$89,107,235","3,792","$89,107,235",Apr 19,"Universal Pictures

",https://www.boxofficemojo.com/release/rl744916481/,120000000,Action Adventure Sci-Fi,PG-13,7.0,478211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt1485796,The Greatest Showman,"$125,303,456","3,342","$174,340,174",Dec 20,"Twentieth Century Fox

",https://www.boxofficemojo.com/release/rl1700234753/,84000000,Biography Drama Musical,PG,7.6,228499,"$4,598,731","$28,917,255","$29,588,386","$19,649,496","$19,726,739","$14,494,625","$12,699,940","$10,460,698","$9,242,486","$7,988,514","$4,574,573","$3,758,958","$2,869,217","$1,679,070","$1,120,814",-,+528.8%,+2.3%,-33.6%,+0.4%,-26.5%,-12.4%,-17.6%,-11.6%,-13.6%,-42.7%,-17.8%,-23.7%,-41.5%,-33.2%,"3,006","3,006","3,316","3,342","2,938","2,823","2,663","2,588","2,373","1,936","1,601","1,407",952,737,478,-,-,+310,+26,-404,-115,-160,-75,-215,-437,-335,-194,-455,-215,-259,"$1,529","$9,619","$8,922","$5,879","$6,714","$5,134","$4,769","$4,042","$3,894","$4,126","$2,857","$2,671","$3,013","$2,278","$2,344"
